file_name,value_per_atom,space_group
549_FeNa,1.1342721190919105,Pm-3m
551_Ca12P12,-0.942817899372234,Pbcm
555_In2Sn4,0.0015668598982495,C2/m
560_Ir4As12,-0.42536219858306,Im-3
566_NaPd3,0.0354355352941269,Cmmm
569_CuNi,0.0094961468601439,P-6m2
572_Ni2Sn2,-0.0386517674134507,P4/nmm
574_Ag2Al,-0.0620567473526894,I4/mmm
580_SmBi,-1.0609019344514443,P-6m2
583_InBr5,-0.2712177359377226,Amm2
584_Ba3Fe,0.912948127235126,P4/mmm
587_Ac4Br6,-1.476718120044118,R-3c
590_Sb4Ge2,0.2864570294892138,Cmcm
593_Ba2Br4,-2.1866423000315485,I4/mcm
596_Cr6Ta18,0.2734942512328213,Pmmn
597_Cu6Pt5,-0.1221253059125608,P-1
604_Cu4Ni2,0.2141543813091626,Fd-3m
607_NaI,-1.3156962778764316,F-43m
611_BaTa3,1.209436450673138,P4/mmm
626_AgAl2,0.0462782463932066,I4/mmm
634_Al2Th4,-0.2472460955980153,I4/mcm
647_PtTh,-0.9985407139856556,R-3m
665_AsBr4,0.0831803890341781,Im-3m
673_Fe3Ga,-0.1088279660592226,I4/mmm
719_BaV3,0.6593841522437529,P4/mmm
728_FeBr3,0.3130408727754359,Fm-3m
739_Ag2Ta4,0.5628349412683527,Fd-3m
741_Cr6Ge2,-0.2224477129566402,Pm-3n
747_Mo3Ta,-0.1285233832042944,P4/mmm
751_Ca3Ir,-0.046826592853308,Fm-3m
762_Na2Pt4,0.3152627011305847,I4/mcm
773_InTa3,0.2223334662506904,Pmm2
774_W5Sb,0.6439930759214031,F-43m
777_Al2Cu6,-0.1611115337218152,Cmcm
782_FeIr2,0.016372947711981,I4/mmm
796_RhBi,0.0684266591716671,P-6m2
798_Ba2Sn4,-0.4831717141879193,Cmcm
803_Au5Sr24,0.0134686051511183,I-43m
806_Al2Cu2,-0.1881961713948934,Pmma
812_V4W2,0.4559703031640971,I4_1/amd
818_Ga3W,0.2579364782583191,P4/mmm
823_Nb2V,0.0508710542785048,I4/mmm
834_Ag5Sn3,0.0055465449788667,Cmmm
841_Pb2As6,0.0647045201800651,Pmmn
842_Na4Pt2,-0.1813541043859411,I4/mcm
846_In2Ta2,0.2468565124577857,Pmma
920_Cr24P5,0.1464752893235274,I-43m
926_Nb4Pb4,0.5735621749519426,Pnma
938_Ca4In,-0.0816027239527812,I4/m
941_FeIn,0.331680491258254,P-6m2
950_Sb3Ge,0.2281014348942531,Immm
953_Al2In6,0.1239297719224783,Cmcm
959_GaAs2,0.1932450326482199,I4/mmm
960_In2Br4,-0.4657886603656829,Cmcm
965_Cr3Sr,0.7469061432395261,P4/mmm
980_CrTa,0.1363227916180687,Cmmm
985_BaIr3,1.048165124383834,Fm-3m
986_PAs,0.5533038979136409,Pm-3m
993_Ba4Ni6,0.4805433521371796,R-3c
1004_Ag2Al,-0.0620548805392004,I4/mmm
1010_Cr3W,0.0656147205161872,P4/mmm
1013_Ge2Br2,-0.3539225105654191,P4/nmm
1015_Cr8Rh,0.4020511085975929,I4/mmm
1016_FePt,0.1046782928175824,P4/mmm
1020_MoV4,0.5635547788826841,I4/mmm
1032_Fe2Ga,-0.1271094661681431,I4/mmm
1051_W4Sb16,0.8629071845772032,I-43m
1055_SrW3,1.6994325432565986,Pm-3m
1064_EuU,1.3282505515044436,Fm-3m
1067_CuGe,0.1859997211468114,P4/mmm
1068_Ca3Ni,0.2013279866958397,Fm-3m
1070_Ni5Ta,-0.2416319823883223,F-43m
1074_NiSn2,-0.0607263927219516,I4/mmm
1085_Fe4As6,0.0774651105346301,Fdd2
1090_Al3K,0.3997707114694173,Fm-3m
1091_W2Sb6,0.7422411538439109,Pm-3n
1092_AsBr,0.2720832940127895,P4/mmm
1104_PdRh4,0.401449417497561,I4/mmm
1108_WSb4,0.6132872102765802,Im-3m
1117_Al8Pb4,0.2485274522084513,Pnma
1118_Ag4Al3,-0.0526194813139255,I4/mmm
1120_Al6Pb18,0.1724440600109176,Pmmn
1122_Au4Mn6,0.1804851735896761,Fdd2
1128_Ni5Sb4,-0.0100013788182309,I4/mmm
1129_Al2Pb4,0.2678257974993154,Pnnm
1131_Cu8Ge,-0.0100629725513914,I4/mmm
1138_Au2Mn6,0.3285969933139405,Cmcm
1140_CrRh8,0.4461490079536613,I4/mmm
1141_AlPd2,-0.7903348888563736,I4/mmm
1143_Au2As2,0.2329993076058523,P4/nmm
1147_K2P2,-0.4137983534760199,Cmcm
1154_BaIr3,0.8991729438340785,Pm-3m
1156_Fe44Mo2,0.2030259481731812,Fd-3m
1163_Mo3W,-0.0041970000888422,P4/mmm
1169_Cu6Pt5,-0.133328817054783,P1
1173_GaP4,0.6351338889906983,Im-3m
1174_PbV4,1.736418693171305,Im-3m
1181_MoPb5,0.463974806041629,Amm2
1187_AsBr8,0.0085100131908456,I4/mmm
1197_KGe3,0.2462290881116402,Imm2
1202_PdTa4,0.7824558231776578,I4/mmm
1203_BaCu5,0.1611099610981305,Amm2
1204_PdW2,0.0761774245930648,Fmmm
1206_K2Ge6,0.180561388428706,Cmcm
1210_In2Ge2,0.1434853874473254,Imma
1213_Al9Sr5,-0.2739927291874911,R-3m
1216_Pb16Sr4,-0.0826897159433492,I-43m
1217_Pt4Sr2,-0.413395828067897,Cmcm
1222_K5Ge,0.115353885773028,Amm2
1233_Ba2Ga2,-0.0618128052502804,Pmmn
1234_SbGe3,0.3208394111207813,Imm2
1235_FePb,0.8299400887561053,Pm-3m
1236_Ag2Ge4,0.2981145380044309,Pnnm
1244_V10W6,0.2820367812171813,I4/mcm
1252_Cr16Nb4,0.5503360172435151,I23
1255_Ga4W,0.5111326559478918,I4/mmm
1256_Ag2Ge2,0.1947644454814843,Cmme
1259_VW3,-0.0783489245455051,P4/mmm
1269_PdSn3,-0.2541301370193132,Cmmm
1270_Cu2Sn2,0.0571521049419954,P4/nmm
1271_GaMn3,0.0619946859989424,P4/mmm
1272_Ba6Ga2,-0.07673025911448,Cmcm
1274_Al5Sr,0.0170560447700485,Cmmm
1275_Ca2W2,0.4891521987122589,P4/nmm
1277_PtSb3,0.2069259494686512,P4/mmm
1278_CrNb3,0.2586689314898542,I4/mmm
1279_MnW3,0.4059069997705169,Pm-3m
1282_Ga8Pt16,-0.3592429540116804,Fd-3m
1283_CaNi5,-0.1108199941880911,P6/mmm
1287_Nb3Sn,-0.1626790395041961,Pm-3m
1295_Pt3Sb,-0.1219302696641104,P4/mmm
1298_Al12K12,0.3068203356212556,Pbcm
1310_Ag4Mn2,0.5553655597303203,I4_1/amd
1352_Fe4Pt8,-0.2230040031542503,I4_1/amd
1353_Ni2Sb4,0.0233909646702888,I4/mcm
1370_Cr5Nb24,0.4282415165249063,I-43m
1380_Fe4Pb8,1.0701517736064603,Pnma
1382_In2Mn4,1.087186877735301,Pnnm
1388_Fe8Na16,0.7667905908766114,Fd-3m
1390_Ga2Pt4,-0.3798569394426714,Cmcm
1399_Ni2Sb,-0.0823336954427803,I4/mmm
1400_VBr2,-0.4096795574544997,I4/mmm
1401_Ir2Na2,0.2327297864083446,Pmmn
1402_PaSn,-0.5566716627841606,P4/mmm
1404_Al3Pd,-0.3980137157838905,P4/mmm
1411_Mo2W4,0.6719375937229822,I4/mcm
1424_Pd12Sb4,-0.3704102548060044,Pnma
1426_In4Sn2,0.003060684052329,Cm
1427_Ni3Sb,-0.1358773065812233,I4/mmm
1428_InV,0.4022346652563175,R-3m
1435_Ni4Sb2,0.1844372324256843,I4_1/amd
1438_KNa3,0.0243309260970867,I4/mmm
1440_KI,-1.585149885067622,R-3m
1442_Ag8P16,0.5154180949090043,Fd-3m
1443_Pd4Ge2,-0.003291648050693,Imma
1454_Al2Sn6,0.1020939395614122,Pmmn
1455_SrBi,-0.630477073737969,P-6m2
1459_CsW,-11.82074013651485,F-43m
1462_P4Br8,0.1761227743372254,Pa-3
1470_Ir2Na2,0.4811204745271373,Imma
1472_SnW4,0.8177328976757025,I4/mmm
1473_VBr2,-0.4152301239996578,I4/mmm
1477_CuFe,1.5323561329046536,F-43m
1484_Nb2P,-0.4176020747172989,I4/mmm
1486_InIr,0.4610586516897141,Fm-3m
1488_IrTa,-0.2715116790559833,R-3m
1493_InK2,0.0403808359025378,Immm
1496_Cu12Ni17,0.1192806312733478,I-43m
1498_CuTh,0.2132029681483676,P-6m2
1506_Ba2Pd2,-0.5512698825241915,Cmcm
1511_V2W,0.1508598416056431,Immm
1519_Cr2Ta4,0.758102563824084,Pnnm
1520_NpYb,0.5036990253020832,R-3m
1528_RhU,-0.2687024518637599,P4/mmm
1529_AgCa2,-0.2246726768933656,I4/mmm
1535_Ba2Pd,-0.3625728003444,Fmmm
1537_BaV2,0.8221410070346913,I4/mmm
1538_MoNb,-0.1333689993059774,Pm-3m
1542_BaAs8,0.1090165162356824,I4/mmm
1543_Cu5Pb4,0.2302710594214126,I4/mmm
1551_Cr16Nb4,0.5528695390018527,I23
1556_Fe6Mo2,0.0530397565109037,Pm-3n
1561_CrMn,0.2397128541524225,P-6m2
1571_Ca2Rh4,-0.1264421561850426,I4_1/amd
1574_Al4Sn2,0.3032474216993517,Pnnm
1576_Ag2Sn,-0.0051447146254079,I4/mmm
1577_Cr4Sn8,-0.0258652017659611,Fddd
1580_Ag2Br2,-0.4266515631149774,P2_1/m
1585_CuFe,0.793062598387337,Fm-3m
1586_Cu6Pt5,-0.1172930858644618,P1
1587_Nb4W4,0.3120608256959514,Pnma
1589_CeBi,-0.5555537611125843,P-6m2
1604_Cu16Ni4,0.3643143718723906,I-43m
1611_Na4Pt2,0.2613324801413122,Fd-3m
1614_NaNi,0.4633427963348522,P-6m2
1618_AlTa2,-0.1258737631483046,I4/mmm
1621_FePb,0.8402487620204404,Pm-3m
1626_Ir6Na2,0.4922952696608815,Pmmn
1633_Ba5Sn3,-0.4833400665952947,Cmmm
1638_CrGa,0.5566800946973203,Fm-3m
1647_PbSb,0.1028825215824067,Cmmm
1658_Ni17Br12,0.3165058734830896,I-43m
1659_Cu2Fe2,0.1809816039781348,Fd-3m
1660_V6W2,0.1271767347920729,I4/mmm
1668_Ba6As2,-0.3480596932121238,I4/mmm
1676_Sb4Br12,-0.6157437162277182,Pnma
1679_KAs3,0.2951061834844219,I4/mmm
1684_FePb2,0.5941554962577266,Fm-3m
1687_CrTa2,-0.0129322637731329,I4/mmm
1688_VW2,-0.0940328855695398,I4/mmm
1702_NaPt2,0.3272971048436961,P4/mmm
1704_P16Br4,0.2682701181112456,I23
1709_Mn5W,0.0518166976176933,F-43m
1716_Mn6W2,0.1763066696193256,Pm-3n
1717_Au4Ga,0.0781698024577743,I4/mmm
1728_Fe3Ir,-0.0421983063443285,P4/mmm
1729_AgGe,0.2156207633049502,Cmmm
1731_CrTa,0.530166486935034,P-6m2
1735_Ba6Sn2,-0.1304743003915054,Cmcm
1741_Pt8V,-0.2749647122994219,I4/mmm
1743_Na5Pt4,-0.0063450382886319,I4/mmm
1745_Fe2Pd2,0.0600193354461096,Fd-3m
1751_Al2P2,0.1711348282914704,P4/nmm
1818_Ba2Pd,-0.3628834847793444,Fmmm
1822_Ca3Mo,0.7116405846471903,Imm2
1832_Ni4U6,2.4319144975516,R-3c
1840_GaMo,-0.028439939265862,P-6m2
1843_Cu3Sn,0.0759635169361603,P4/mmm
1847_Mn16W4,0.4679057054088744,I-43m
1848_MnNi,0.0683401008984505,P-6m2
1860_Nb2W4,0.1061049533559928,Pnnm
1865_Al2K2,0.2493481884250021,Cmcm
1875_Al2Sb4,0.0339020113510422,Pnnm
1880_Al4Ta5,-0.155074501972327,I4/mmm
1881_IrPd7,0.0597201569160912,Fm-3m
1891_Au5Mn,-0.0340198901622936,Cmmm
1893_KPt,0.1618379733553894,P4/mmm
1894_Cr2W,0.0611237773090872,I4/mmm
1903_CrNb3,0.0724017543079593,Cmmm
1907_VBr2,-0.410063217628896,I4/mmm
1909_KPb,-0.0405393933728852,P4/mmm
1914_Ba3Cu,0.0483975189046881,P4/mmm
1916_Cr5Rh,0.0637703554591707,P4/mmm
1919_NiSb3,0.438097995862682,I4/mmm
1924_AuNp,2.1495720761711983,F-43m
1940_Al3Cr,-0.1551539401644879,I4/mmm
1941_Nb3P4,-0.7612680442137554,I4/mmm
1944_Th6Ge4,-0.8316474113878478,P4/mbm
1956_Sr8W4,1.5620329569499674,Pa-3
1964_SrW4,3.29538982431248,Im-3m
1966_NaPt3,0.1237963514291218,Fm-3m
1967_Ag2In4,-0.0368942050166865,I4/mcm
1971_Ca5Cu3,-0.0565900669884098,P4/mmm
1975_Ta2Ge,-0.1709796290019044,I4/mmm
1982_Fe2V4,-0.1378910599604251,Cmcm
1985_In4Br2,-0.3372741578598444,Cmcm
1991_AuP,0.216376917775559,F-43m
2008_Au2P,0.3120691496839557,I4/mmm
2014_Cr12W18,0.3721570960262284,P4_2/mnm
2018_Au2Mn2,0.0127753186422383,Pmma
2029_GaPt5,-0.2771613896486968,Cmmm
2031_CuYb,-0.0475451543672771,P-6m2
2035_V2Br4,0.0156110111199486,I4_1/amd
2048_Ca4P2,-0.8955902962299666,Pnnm
2052_InNp,0.8057627772406146,Fm-3m
2062_WP3,0.3904898621671568,Fm-3m
2063_Fe2Pt2,0.0783132292381125,P4/nmm
2065_KNa2,0.0095998483494705,I4/mmm
2067_VBr3,-0.2722658008667262,P4/mmm
2069_Pt2As2,-0.1098590302761417,P4/nmm
2073_BaBr2,-2.124535582082067,I4/mmm
2079_Fe2Ga4,-0.0040748238131603,I4_1/amd
2082_BaPd,-0.4783613083554825,Cmmm
2087_IrNa3,0.4171477206495835,Immm
2092_K2Ge4,0.2058314233855368,Pnnm
2096_CrNb3,1.7503015790430183,Pm-3m
2104_As16Br4,0.33519920200048,I23
2108_Ga5Pt24,-0.067521268653485,I-43m
2109_BaCu5,0.2499063164877467,Cmmm
2112_Ag6Al2,-0.0362782632402982,Pmmn
2117_Au6Nb2,-0.0529283902520871,Pmmn
2123_V4W2,0.5373678233111873,I4_1/amd
2135_Sn2W2,0.7018631931675055,P4/nmm
2144_Al6Cu2,-0.0017060816812031,Cmcm
2164_MoSr3,0.8728761706255601,P4/mmm
2165_AlSb,0.2495095536161731,Cmmm
2167_Al2P,0.0140671388629805,I4/mmm
2169_Pt2V2,-0.4021971048022354,P4/nmm
2171_Ir2V,-0.3586535209868391,I4/mmm
2184_SnV,1.1915693404471313,F-43m
2187_Fe26Pd2,0.3374554965266674,Fm-3c
2188_Al4Ta5,-0.1559804665586502,I4/mmm
2189_Sb6Ge2,0.1905762873380529,Pmmn
2195_Ga8Pt16,-0.3537022999127923,Fd-3m
2206_Mn2V,-0.0755313052708371,I4/mmm
2209_Ag2Mn2,0.2805958573946263,P4/nmm
2210_Na3Sn,-0.1740065553992373,Pm-3m
2215_Fe4Pb8,0.6140265799270838,Pa-3
2297_FePb3,0.5456989985477598,Pmm2
2298_KNa3,0.0147303260218272,P4/mmm
2303_Fe5Ga4,-0.0626809731139369,I4/mmm
2309_AgAl,-0.0019810858099353,P4/mmm
2326_Cr3W,0.0566739523358883,P4/mmm
2327_Cu6Fe2,0.2644123682040105,Pm-3n
2346_Fe2Pt2,23.193570485481807,P4/nmm
2347_Na2Pt2,-0.0139597554174071,Fd-3m
2349_Fe4Mo16,0.7562870920394872,I-43m
2351_Ni4Sb3,-0.0920022587204028,I4/mmm
2360_Ir4Na2,0.7113253348531856,Pnnm
2367_Fe4Na4,1.7236679830938106,P2_13
2371_InTa2,0.1643134230464298,I4/mmm
2372_Cr3W,0.0722511074597704,P4/mmm
2380_K2Ni2,1.102450928894866,Imma
2394_Ag4Al8,-0.0173691943988778,P-1
2399_FeGa3,0.0656673040268174,I4/mmm
2408_AuGa,-0.044513398423442,F-43m
2409_Au2Cu,0.0811198566425339,P4/mmm
2415_Ir3Ta,-0.3949713315041503,Pmmm
2416_Cs3Fe,0.7934928922294131,Fm-3m
2423_Al3Sn5,0.1306375382299589,Cmmm
2434_PtAs3,0.2011017476524212,P4/mmm
2452_Ca3Mo,0.8021335068030071,Cmmm
2455_Nb2P,-0.4151316804238606,I4/mmm
2465_Au10Ga6,-0.0787485331617241,I4/mcm
2479_InTh,-0.1344146265432577,R-3m
2481_Ir5As,0.7889308042601991,F-43m
2485_W8Sb16,0.6432572109632039,Fd-3m
2491_Cu2Ta2,0.0510309410200644,P4/nmm
2494_Sb6Ge2,0.2654197661846105,Cmcm
2507_AuP2,-0.067117053672824,I4/mmm
2515_Ni2As2,-0.1077266675684649,P4/nmm
2517_Au2Cu,-0.0358970332570341,I4/mmm
2520_Pd4Sn12,-0.3445206529960103,Cmce
2525_CrTa,0.1368525732847381,Cmmm
2537_Nb10P6,-0.8280427660965373,I4/mcm
2538_Al18Rh6,-0.529446957011567,Pmmn
2540_Al2Sb6,0.0763948358588573,Cmcm
2543_Ba3Ta,0.8543729953738324,P4/mmm
2545_Fe3Mo,0.0828215338106606,Pm-3m
2556_Au5Cr4,0.3412211310621565,I4/mmm
2557_RbSr,0.1202435620066513,P-6m2
2558_AlK5,0.188813268262128,P4/mmm
2564_In2I2,-0.5589380872856298,Cmcm
2565_Mo2Sr2,0.5575013792903318,P4/nmm
2572_Ba3Rh,0.2455132468116114,Pm-3m
2574_Cr6Ta2,0.052600936998294,Cmcm
2575_AlCu2,-0.1952456041573492,Immm
2585_Ag4Br2,0.0107206331644696,Cmcm
2586_Al3Pt,-0.48119704804955,Cmmm
2587_Ir2V2,-0.4387310756536209,I4_1/amd
2595_As2Br6,0.3903767788982994,Pm-3n
2596_FeV3,-0.1430951792579371,Immm
2599_FeIr2,0.6576265748458093,P4/mmm
2616_Cr2As2,0.1704696047224638,P4/nmm
2627_Ni10Ge6,-0.4625513556699081,C2
2628_Cr18Ta6,0.2978286892727837,Pmmn
2629_Mn3Ni,0.0623150700545078,Fm-3m
2633_Cu4K2,0.3710968213036061,Fd-3m
2637_Ga4Na2,0.1822552724839135,I4/mcm
2639_GaNa2,0.0128615123752906,I4/mmm
2647_KP3,0.0464841365445432,Immm
2650_Au2Cr,0.335438791843923,P4/mmm
2654_Cu3Na,0.197974552952445,Pmmm
2736_PtGe3,0.1019580613747619,Cmmm
2737_Al6Rb2,0.1995774915215715,P6_3/mmc
2739_As4Br2,-0.1734847560270319,Cmcm
2742_CsIr,1.5664573299213995,R-3m
2748_Pb7I14,-0.6754812229012036,P3m1
2752_WBr,1.6592867558403324,P4/mmm
2753_IrTa3,-0.314894706077121,Immm
2761_AuK3,-0.1330414285429428,Imm2
2766_K2Pd,0.129418521939176,Immm
2768_Ga2Pt,-0.2988789514579319,I4/mmm
2772_CaMn3,0.6933934960880848,Fm-3m
2777_Ga3Rh,-0.1772789533942713,P4/mmm
2778_Sn6W4,0.676190720559454,Fdd2
2788_Rh6Sb2,-0.1057183546171485,Cmcm
2791_EuI,-1.3246680484950362,Fm-3m
2794_Ga5Pt,-0.1300824104031785,Amm2
2797_Al2Na2,0.1064447917505271,Cmme
2801_Al6Sb2,0.1692057428212972,I4/mmm
2809_NiSb,-0.1463381743154652,R-3m
2810_NaPd4,-0.0089418085954619,I4/m
2812_PaSb3,-0.6304449468362288,Pm-3m
2817_Ir2Ni6,0.0250427970848559,Pmmn
2819_Sn2Ta,0.0501756129162392,I4/mmm
2827_PtAs3,0.1837744748839611,Pmmm
2836_CaW4,2.8311244584186808,Im-3m
2846_Mo2Sr2,0.6730201296964244,Imma
2857_NiTa7,0.2031672938550635,Fm-3m
2858_FeIn,0.3261709629407026,P-6m2
2861_Nb5W4,-0.0496318712627438,I4/mmm
2864_V4P,0.3322994564390953,Im-3m
2871_Fe6Ga2,-0.1224709915662174,Cmcm
2876_K4P16,0.0828526557583636,I-43m
2885_Ag4Ba2,-0.1205356433118159,Cmcm
2895_Al4Pd6,-0.7730897825502033,Fdd2
2910_PtV3,-0.305222935404382,Immm
2914_Ni4Ta8,0.4475267590898551,Pa-3
2916_MoRh2,0.0380025121836678,I4/mmm
2928_CsCu,0.4399689430103484,Pm-3m
2937_Fe3Na,1.1327794966990163,P4/mmm
2960_Cu4Mn8,0.3612515646588257,Pnma
2961_Ac3I,-0.2343629998585519,Pm-3m
2962_Ta3Sb,0.0115760029382396,P4/mmm
2963_AuSb,-0.0501351230650959,Fm-3m
2965_Ni2P4,-0.0100394529238236,Cmcm
2972_Ag4Br2,-0.1915446980856871,Cmcm
2983_FePt3,0.1121834255869433,Cmmm
2987_CuW3,0.2052802225342738,Cmmm
2996_RbSm,1.5119832722711608,F-43m
2998_Ta3Sb5,0.3737763057917291,Cmmm
3000_CrTh,0.8233719021763974,Fm-3m
3003_Na2P2,-0.3394175410175988,Imma
3007_Ca2Cu4,0.1830056481666944,Pnnm
3009_AcTh,0.151782232483872,P-6m2
3011_IrTa5,-0.2895005288566518,C2/m
3021_Ir2Rh6,0.0023693738483077,I4/mmm
3022_Pb2P4,0.1152849570185339,I4/mcm
3031_Ir2Ta,-0.4511854485078939,Immm
3032_Ag2Nb4,0.2099083340294889,C2/m
3033_Sr2As,-0.7210184155352634,I4/mmm
3038_NaBr,-1.574279165099012,Pm-3m
3040_AcK,0.2746965595428734,P-6m2
3041_Ag3Th,0.1393382812825816,Pm-3m
3042_In2Sn2,0.024598304626076,Cmcm
3047_Sr2Br,-0.9625135229918774,Fmmm
3055_AlPb3,0.2026536934610288,Fm-3m
3059_Ba4P2,-0.7354421307758674,I4_1/amd
3062_CaW3,0.9853804914505152,P4/mmm
3066_Nb8Br40,-0.9904254432297014,Pnma
3068_Pt4Rh8,0.7665586897212068,Pa-3
3075_Mo4V8,-0.0006408570692784,Pnma
3083_Pd3P,-0.2245172311260823,P4/mmm
3084_AgFe2,0.2691876946108304,Fmmm
3085_Au2Nb4,0.0528566404423867,C2/m
3087_NiV,-0.1710537031610801,P4/mmm
3090_PdSb3,-0.0258166454470663,P4/mmm
3092_Al4Sn2,0.1378266215590902,Cm
3099_Al3Ir,-0.4499672468645164,Imm2
3105_Sb2As4,0.1155331115355782,Pnnm
3107_GaIn,0.0934294956136678,Fm-3m
3109_Al4Ba,-0.2379211242006079,I4/mmm
3110_Ba4Cu,0.1763109246350126,Im-3m
3111_Al4Ir2,-0.45446727995319,Cmcm
3112_Na8Pd4,-0.0135115662789999,Pnma
3113_Ag4W,1.0330159394192733,I4/mmm
3116_Ba5Ca,0.0248819269326171,P4/mmm
3117_Ba4Ir12,0.140989215501504,Pnma
3119_Al2Ba4,-0.0110277973225484,I4_1/amd
3121_YbBr,-1.4271186061040138,Fm-3m
3131_YbBr,-1.4106922041879266,Fm-3m
3132_Ca3Ga,-0.0609181530119942,P4/mmm
3145_In3Mn,0.2544290912213443,Pmm2
3147_Pt6As2,-0.073531221889179,Cmcm
3158_K3P,-0.0328119937475128,Pm-3m
3159_K4Sn,-0.046379581696436,Im-3m
3160_Ca10Ge6,-0.5731595545363475,I4/mcm
3162_PBr,0.722297972837521,P-6m2
3166_Al2Mn,0.2455892362076242,Fm-3m
3181_Mn3Rh,0.0538139994731174,Pmmm
3193_Ni4Sr,0.3530060754889405,I4/m
3194_SbGe2,0.290026473554884,I4/mmm
